Sr.No,Smiles,Solvent,AbsorptioMax (nm),EmissionMax (nm),Fluorescent labeling,Total Molweight,molFormula,cLogP,cLogS,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Polar Surface Area,Druglikeness,Rotatable Bonds,Weiner
117,CC(=O)N(Cc1ccccn1)c1c2ccccc2c2c3c(cccc13)C(=O)N(Cc1ccccn1)C2=O,C1CCOC1,436,497,Yes,486.53,C30H22N4O3,4.2779,-6.259,7,0,359.63,0.18953,83.47,3.1412,5,3878
118,O=C(O)CCCc1cc(C#Cc2ccccc2)c2ccc3c(C#Cc4ccccc4)cc(C#Cc4ccccc4)c4ccc1c2c34,ClC(Cl)(Cl)Cl,445,460,Yes,588.704,C44H28O2,11.634,-9.698,2,1,486.7,0.053709,37.3,-9.9953,7,7650
119,O=C(O)CCCc1cc(C#Cc2ccccc2)c2ccc3c(C#Cc4ccccc4)cc(C#Cc4ccccc4)c4ccc1c2c34,CS(C)=O,451,461,Yes,588.704,C44H28O2,11.634,-9.698,2,1,486.7,0.053709,37.3,-9.9953,7,7650
120,O=C1NC(=O)c2ccc(N3CCCCC3)c3cccc1c23,ClC(Cl)Cl,414,517,Yes,280.326,C17H16N2O2,2.7681,-4.585,4,1,206.92,0.19858,49.41,2.1388,1,824
121,O=C1NC(=O)c2ccc(N3CCOCC3)c3cccc1c23,ClC(Cl)Cl,394,504,Yes,282.298,C16H14N2O3,1.6041,-3.696,5,1,203.16,0.25148,58.64,2.8515,1,824
122,Cc1ccc(N(CC(=O)[O-])CC(=O)[O-])c(OCCOc2cc3cc(-c4ncc(C(=O)[O-])o4)oc3cc2N(CC(=O)[O-])CC(=O)[O-])c1,O,362,500,Yes,636.501,C29H22N3O14,-10.412,-4.882,17,0,467.34,0.43414,264.76,-14.564,17,8452
123,Cc1ccc(N(CC(=O)[O-])CC(=O)[O-])cc1OCCOc1cc(-c2cc3ccc(C(=O)[O-])cc3[nH]2)ccc1N(CC(=O)[O-])CC(=O)[O-],O,349,482,Yes,644.567,C32H26N3O12,-9.434,-4.716,15,1,478.77,0.37114,241.38,-14.391,17,9209
124,CC(=O)OCOC(=O)CN(CC(=O)OCOC(C)=O)c1ccccc1OCCOc1cc(NC(=O)c2ccc3c(c2)C(=O)OC32c3cc(Cl)c(OC(C)=O)cc3Oc3cc(OC(C)=O)c(Cl)cc32)ccc1N(CC(=O)OCOC(C)=O)CC(=O)OCOC(C)=O,O,506,534,Yes,1290.97,C59H53Cl2N3O26,6.0666,-12.327,29,1,922.77,0.34141,352.57,-5.4107,37,5.18E+04
125,COc1cc(N(CC(=O)[O-])CC(=O)[O-])c2nc(COc3cc(C)ccc3N(CC(=O)[O-])CC(=O)[O-])ccc2c1,O,356,500,Yes,537.48,C26H23N3O10,-8.3396,-3.221,13,0,401.42,0.36707,198.35,-8.5354,14,5210
126,COc1cc(N(CC(=O)[O-])CC(=O)[O-])c2ncccc2c1,O,353,487,Yes,288.258,C14H12N2O5,-4.09,-1.926,7,0,217.26,0.36436,105.62,-8.2595,6,874
127,O=C([O-])COc1cc(NC(=O)c2ccc(-c3c4cc(Cl)c(=O)cc-4oc4cc(O)c(Cl)cc34)c(C(=O)[O-])c2)ccc1N(CC(=O)[O-])CC(=O)[O-],O,506,532,Yes,721.413,C33H18Cl2N2O13,-5.9649,-6.282,15,2,494.97,0.37067,248.62,-6.7987,12,1.02E+04
128,COc1cc2cc(-c3ccc(C(=O)OCOC(C)=O)cc3C(=O)OCOC(C)=O)oc2cc1N1CCOCCOCCN(c2cc3oc(-c4ccc(C(=O)OCOC(C)=O)cc4C(=O)OCOC(C)=O)cc3cc2OC)CCOCCOCC1,O,350,546,Yes,1171.12,C58H62N2O24,6.2628,-12.152,26,0,883.94,0.31636,298.54,-8.7903,26,5.00E+04
129,COc1cc(N2CCOCCOCCN(c3cc(OC)c(NC(=O)c4ccc(-c5c6cc(Cl)c(=O)cc-6oc6cc([O-])c(Cl)cc56)c(C(=O)[O-])c4)cc3OC)CCOCC2)c(OC)cc1NC(=O)c1ccc(-c2c3cc(Cl)c(=O)cc-3oc3cc([O-])c(Cl)cc23)c(C(=O)[O-])c1,O,507,532,Yes,1370.98,C68H52Cl4N4O19,1.8435,-13.475,23,2,967.7,0.2639,308.27,-7.4834,14,6.68E+04
130,CCN1CCCc2cc3c(cc21)Oc1cc2c(cc1=N3)C(CS(=O)(=O)[O-])CC(C)(C)[N+]=2CCCC(=O)[O-],O,655,690,Yes,526.632,C27H32N3O6S,-2.2572,-3.625,9,0,369.88,0.24343,133.55,-6.9866,7,4192
131,CN(C)c1ccc2cc3ccc(N(C)C)cc3nc2c1,O,500,530,Yes,265.359,C17H19N3,3.0853,-3.895,3,0,210.86,0.085697,19.37,0.40939,2,805
132,Nc1ccc2c(-c3ccc(C(=O)CN4C(=O)CCC4=O)cc3C(=O)[O-])c3ccc(=[NH2+])c(S(=O)(=O)[O-])c-3oc2c1S(=O)(=O)[O-],O,494,519,Yes,627.562,C26H17N3O12S2,-6.0382,-2.093,15,3,404.84,0.48266,282.01,-7.6718,7,5883
133,CC1(CCCCC(=O)NCCCCCCO)C(/C=C/C=C/C=C2/N(CCCS(=O)(=O)[O-])c3ccc(S(=O)(=O)[O-])cc3C2(C)C)=[N+](CCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21,O,651,672,Yes,941.151,C41H54N3O14S4,-5.0579,-4.337,17,2,664.8,0.31196,317.9,-30.385,24,1.93E+04
134,CC1=CC(C)=[N+]2C1=Cc1ccc(CCC(=O)ON3C(=O)CCC3=O)n1[B-]2(F)F,CO,502,510,Yes,389.165,C18H18BF2N3O4,0.3814,-4.997,7,0,273.28,0.23375,80.29,-28.15,5,2093
135,CCN(CC)c1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1,CCO,460,505,Yes,350.441,C20H18N2O2S,3.4688,-4.227,4,0,263.62,0.21971,70.67,3.7099,4,1545
136,CC1(C)C2=C3C=C4C5=[N+](CCC4OC3CCN2c2ccc(CC(=O)NCCCCCCO)cc21)c1ccc(S(=O)(=O)[O-])cc1C5(C)C,O,558,572,Yes,659.845,C37H45N3O6S,1.8473,-5.957,9,2,464.35,0.19126,130.39,-21.101,9,8794
137,CN1/C(=C/C=C/C2=[N+](CCCCCC(=O)O)c3ccc(S(=O)(=O)[O-])cc3C2(C)C)C(C)(C)c2cc(S(=O)(=O)[O-])ccc21,O,548,562,Yes,615.746,C30H35N2O8S2,-1.1847,-3.872,10,1,427.78,0.25763,174.71,-16.731,10,6402
138,O=C([O-])c1cc(N2C(=O)C=CC2=O)ccc1-c1c2cc(F)c(=O)cc-2oc2cc([O-])c(F)cc12,O,493,520,Yes,461.331,C24H9F2NO7,-1.3188,-5.249,8,0,310.42,0.30369,126.87,-10.754,3,3087
139,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,O,780,820,Yes,751.986,C43H47N2O6S2,4.0579,-9.769,8,0,554.9,0.1515,137.41,-13.286,14,1.31E+04
140,NC(=O)C1=CN([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)C[C@@H]3O)O2)C=CC1,O,350,450,Yes,631.43,C21H27N7O12P2,-8.963,-1.432,19,4,418.24,0.53967,302.44,-33.088,11,7391
141,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,O,275,350,Yes,477.422,C22H25BrN2O3S,4.1689,-4.75,5,1,327.66,0.19548,80,-1.164,8,2100
142,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,CCO,280,375,Yes,230.309,C18H14,4.978,-5.788,0,0,192.78,0,0,-2.1841,2,657
143,c1ccc2[nH]ccc2c1,O,290,360,Yes,117.151,C8H7N,1.699,-2.141,1,1,97.43,0.14359,15.79,-0.69049,0,79
144,Nc1ncc2nc[nH]c2n1,O,290,380,Yes,135.13,C5H5N5,-0.3289,-2.015,5,2,102.23,0.60814,80.48,-0.021492,0,108
145,N[C@@H](Cc1ccc(O)cc1)C(=O)O,O,285,300,Yes,181.19,C9H11NO3,-1.8949,-1.245,4,3,138.49,0.3936,83.55,-11.045,3,268
146,Nc1ccccc1C(=O)O,O,290,400,Yes,137.138,C7H7NO2,0.4674,-1.705,3,2,105.88,0.3911,63.32,-1.5411,1,114
147,c1ccc2cc3ccccc3cc2c1,CO,355,400,Yes,178.233,C14H10,4.0484,-4.828,0,0,142.46,0,0,-2.3575,0,279
148,c1ccc2cc3ccccc3cc2c1,C1CCCCC1,355,400,Yes,178.233,C14H10,4.0484,-4.828,0,0,142.46,0,0,-2.3575,0,279
149,O=S(=O)([O-])c1cc(O)c2ccc3c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c4ccc1c2c34,O,454,511,Yes,455.42,C16H7O10S3,-6.0868,-1.594,10,1,267.32,0.53,216.97,-8.4446,3,1832
150,NNC(=O)N1C(=O)c2cc(S(=O)(=O)[O-])cc3c(N)c(S(=O)(=O)[O-])cc(c23)C1=O,O,458,535,Yes,428.358,C13H8N4O9S2,-6.773,-1.341,13,3,258.63,0.65882,249.68,-9.4975,2,1703
151,O=S(=O)([O-])c1cc(S(=O)(=O)Cl)ccc1C1=c2cc3c4c(c2Oc2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,O,589,615,Yes,625.164,C31H29ClN2O6S2,1.1603,-6.347,8,0,401.11,0.19892,123.58,-20.186,3,5004
152,c1ccc2[nH]ccc2c1,O,270,345,Yes,117.151,C8H7N,1.699,-2.141,1,1,97.43,0.14359,15.79,-0.69049,0,79
153,N#Cc1cccc2[nH]ccc12,O,305,405,Yes,142.161,C9H6N2,1.5346,-2.914,2,1,119.14,0.23124,39.58,-4.9705,0,141
154,N#Cc1ccc2[nH]ccc2c1,O,275,390,Yes,142.161,C9H6N2,1.5346,-2.914,2,1,119.14,0.23124,39.58,-4.9705,0,147
155,N#Cc1ccc2cc[nH]c2c1,O,285,375,Yes,142.161,C9H6N2,1.5346,-2.914,2,1,119.14,0.23124,39.58,-4.9705,0,147
156,N#Cc1cccc2cc[nH]c12,O,308,400,Yes,142.161,C9H6N2,1.5346,-2.914,2,1,119.14,0.23124,39.58,-4.9705,0,141
157,N#Cc1cc2ccccc2[nH]1,C1COCCO1,281.6,329,Yes,142.161,C9H6N2,1.5886,-2.938,2,1,119.14,0.23124,39.58,-4.1305,0,147
158,N#Cc1c[nH]c2ccccc12,C1COCCO1,277.3,305,Yes,142.161,C9H6N2,1.5346,-2.914,2,1,119.14,0.23124,39.58,-4.7762,0,143
159,N#Cc1cccc2[nH]ccc12,C1COCCO1,304.29,369,Yes,142.161,C9H6N2,1.5346,-2.914,2,1,119.14,0.23124,39.58,-4.9705,0,141
160,N#Cc1ccc2[nH]ccc2c1,C1COCCO1,274.85,348,Yes,142.161,C9H6N2,1.5346,-2.914,2,1,119.14,0.23124,39.58,-4.9705,0,147
161,N#Cc1ccc2cc[nH]c2c1,C1COCCO1,284.36,342,Yes,142.161,C9H6N2,1.5346,-2.914,2,1,119.14,0.23124,39.58,-4.9705,0,147
162,N#Cc1cccc2cc[nH]c12,C1COCCO1,307.36,367,Yes,142.161,C9H6N2,1.5346,-2.914,2,1,119.14,0.23124,39.58,-4.9705,0,141
163,N#Cc1cc2ccccc2[nH]1,CC#N,279.69,330,Yes,142.161,C9H6N2,1.5886,-2.938,2,1,119.14,0.23124,39.58,-4.1305,0,147
164,N#Cc1c[nH]c2ccccc12,CC#N,276.25,313,Yes,142.161,C9H6N2,1.5346,-2.914,2,1,119.14,0.23124,39.58,-4.7762,0,143
165,N#Cc1cccc2[nH]ccc12,CC#N,302.81,380,Yes,142.161,C9H6N2,1.5346,-2.914,2,1,119.14,0.23124,39.58,-4.9705,0,141
166,N#Cc1ccc2[nH]ccc2c1,CC#N,275,362,Yes,142.161,C9H6N2,1.5346,-2.914,2,1,119.14,0.23124,39.58,-4.9705,0,147
167,N#Cc1ccc2cc[nH]c2c1,CC#N,285,354,Yes,142.161,C9H6N2,1.5346,-2.914,2,1,119.14,0.23124,39.58,-4.9705,0,147
168,N#Cc1cccc2cc[nH]c12,CC#N,309.69,378,Yes,142.161,C9H6N2,1.5346,-2.914,2,1,119.14,0.23124,39.58,-4.9705,0,141
169,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,C1CCCCC1,408,446,Yes,368.384,C21H20O6,2.949,-3.622,6,2,292.5,0.24711,93.06,-4.7745,8,2324
170,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,c1ccccc1,418,464,Yes,368.384,C21H20O6,2.949,-3.622,6,2,292.5,0.24711,93.06,-4.7745,8,2324
171,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CC#N,418,538,Yes,368.384,C21H20O6,2.949,-3.622,6,2,292.5,0.24711,93.06,-4.7745,8,2324
172,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CO,420,560,Yes,368.384,C21H20O6,2.949,-3.622,6,2,292.5,0.24711,93.06,-4.7745,8,2324
173,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CN(C)C=O,430,542,Yes,368.384,C21H20O6,2.949,-3.622,6,2,292.5,0.24711,93.06,-4.7745,8,2324
174,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,CS(C)=O,429,549,Yes,368.384,C21H20O6,2.949,-3.622,6,2,292.5,0.24711,93.06,-4.7745,8,2324
175,O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,CCCCCC,368,493,Yes,507.544,C34H21NO4,7.1536,-11.64,5,0,383.68,0.1452,71.52,-1.5745,6,5334
176,O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,ClC(Cl)(Cl)Cl,376,541,Yes,507.544,C34H21NO4,7.1536,-11.64,5,0,383.68,0.1452,71.52,-1.5745,6,5334
177,O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,Cc1ccccc1,376,558,Yes,507.544,C34H21NO4,7.1536,-11.64,5,0,383.68,0.1452,71.52,-1.5745,6,5334
178,O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,CCOCC,369,585,Yes,507.544,C34H21NO4,7.1536,-11.64,5,0,383.68,0.1452,71.52,-1.5745,6,5334
179,O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,C1CCOC1,374,662,Yes,507.544,C34H21NO4,7.1536,-11.64,5,0,383.68,0.1452,71.52,-1.5745,6,5334
180,O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,CCOC(C)=O,371,654,Yes,507.544,C34H21NO4,7.1536,-11.64,5,0,383.68,0.1452,71.52,-1.5745,6,5334
181,O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,ClCCl,379,685,Yes,507.544,C34H21NO4,7.1536,-11.64,5,0,383.68,0.1452,71.52,-1.5745,6,5334
182,Nc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,CCCCCC,395,512,Yes,299.328,C20H13NO2,4.0153,-6.892,3,1,223.3,0.18518,60.16,-0.88417,1,1146
183,Nc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,ClC(Cl)(Cl)Cl,415,562,Yes,299.328,C20H13NO2,4.0153,-6.892,3,1,223.3,0.18518,60.16,-0.88417,1,1146
184,Nc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,Cc1ccccc1,417,599,Yes,299.328,C20H13NO2,4.0153,-6.892,3,1,223.3,0.18518,60.16,-0.88417,1,1146
185,Nc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,CCOCC,433,643,Yes,299.328,C20H13NO2,4.0153,-6.892,3,1,223.3,0.18518,60.16,-0.88417,1,1146
186,Nc1ccc(-c2ccc3c(c2)C(=O)c2ccccc2C3=O)cc1,ClCCl,419,695,Yes,299.328,C20H13NO2,4.0153,-6.892,3,1,223.3,0.18518,60.16,-0.88417,1,1146
187,O=C1c2ccccc2C(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,CCCCCC,442,529,Yes,451.524,C32H21NO2,7.287,-10.992,3,0,344.6,0.085984,37.38,0.57547,4,3906
188,O=C1c2ccccc2C(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,ClC(Cl)(Cl)Cl,457,588,Yes,451.524,C32H21NO2,7.287,-10.992,3,0,344.6,0.085984,37.38,0.57547,4,3906
189,O=C1c2ccccc2C(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,Cc1ccccc1,454,615,Yes,451.524,C32H21NO2,7.287,-10.992,3,0,344.6,0.085984,37.38,0.57547,4,3906
190,O=C1c2ccccc2C(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,CCOCC,443,645,Yes,451.524,C32H21NO2,7.287,-10.992,3,0,344.6,0.085984,37.38,0.57547,4,3906
191,O=C1c2ccccc2C(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,C1CCOC1,447,713,Yes,451.524,C32H21NO2,7.287,-10.992,3,0,344.6,0.085984,37.38,0.57547,4,3906
192,O=C1c2ccccc2C(=O)c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc21,CCOC(C)=O,446,699,Yes,451.524,C32H21NO2,7.287,-10.992,3,0,344.6,0.085984,37.38,0.57547,4,3906
193,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,CCCCCC,457,542,Yes,479.578,C34H25NO2,7.9748,-11.68,3,0,369.12,0.080272,37.38,0.47857,4,4572
194,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,ClC(Cl)(Cl)Cl,474,610,Yes,479.578,C34H25NO2,7.9748,-11.68,3,0,369.12,0.080272,37.38,0.47857,4,4572
195,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,Cc1ccccc1,470,635,Yes,479.578,C34H25NO2,7.9748,-11.68,3,0,369.12,0.080272,37.38,0.47857,4,4572
196,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,CCOCC,459,680,Yes,479.578,C34H25NO2,7.9748,-11.68,3,0,369.12,0.080272,37.38,0.47857,4,4572
197,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,CCCCCC,468,571,Yes,511.576,C34H25NO4,7.147,-11.028,5,0,389.12,0.12754,55.84,0.55852,6,5334
198,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,ClC(Cl)(Cl)Cl,483,646,Yes,511.576,C34H25NO4,7.147,-11.028,5,0,389.12,0.12754,55.84,0.55852,6,5334
199,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,Cc1ccccc1,481,679,Yes,511.576,C34H25NO4,7.147,-11.028,5,0,389.12,0.12754,55.84,0.55852,6,5334
200,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,CCOCC,472,720,Yes,511.576,C34H25NO4,7.147,-11.028,5,0,389.12,0.12754,55.84,0.55852,6,5334
201,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,CC#N,497,508,Yes,324.181,C19H19BF2N2,3.4608,-6.218,2,0,240.68,0.046576,16.61,-2.4569,1,1076
202,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,CC(C)=O,498,509,Yes,324.181,C19H19BF2N2,3.4608,-6.218,2,0,240.68,0.046576,16.61,-2.4569,1,1076
203,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,CC(=O)C(C)(C)C,499,511,Yes,324.181,C19H19BF2N2,3.4608,-6.218,2,0,240.68,0.046576,16.61,-2.4569,1,1076
204,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,CCOC(C)=O,498,510,Yes,324.181,C19H19BF2N2,3.4608,-6.218,2,0,240.68,0.046576,16.61,-2.4569,1,1076
205,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,C1CCOC1,500,512,Yes,324.181,C19H19BF2N2,3.4608,-6.218,2,0,240.68,0.046576,16.61,-2.4569,1,1076
206,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,CCCCCC,501,511,Yes,324.181,C19H19BF2N2,3.4608,-6.218,2,0,240.68,0.046576,16.61,-2.4569,1,1076
207,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)cc(C)n1[B-]2(F)F,CO,498,510,Yes,324.181,C19H19BF2N2,3.4608,-6.218,2,0,240.68,0.046576,16.61,-2.4569,1,1076
208,COc1ccccc1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CC#N,499,512,Yes,354.207,C20H21BF2N2O,3.3908,-6.236,3,0,262.94,0.080665,25.84,-2.3368,2,1333
209,COc1ccccc1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CC(C)=O,501,513,Yes,354.207,C20H21BF2N2O,3.3908,-6.236,3,0,262.94,0.080665,25.84,-2.3368,2,1333
210,COc1ccccc1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CC(=O)C(C)(C)C,502,514,Yes,354.207,C20H21BF2N2O,3.3908,-6.236,3,0,262.94,0.080665,25.84,-2.3368,2,1333
211,COc1ccccc1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CCOC(C)=O,502,514,Yes,354.207,C20H21BF2N2O,3.3908,-6.236,3,0,262.94,0.080665,25.84,-2.3368,2,1333
212,COc1ccccc1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,C1CCOC1,503,516,Yes,354.207,C20H21BF2N2O,3.3908,-6.236,3,0,262.94,0.080665,25.84,-2.3368,2,1333
213,COc1ccccc1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CCCCCC,504,516,Yes,354.207,C20H21BF2N2O,3.3908,-6.236,3,0,262.94,0.080665,25.84,-2.3368,2,1333
214,COc1ccccc1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CO,500,514,Yes,354.207,C20H21BF2N2O,3.3908,-6.236,3,0,262.94,0.080665,25.84,-2.3368,2,1333
215,COc1cccc(OC)c1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CC#N,500,513,Yes,384.233,C21H23BF2N2O2,3.3208,-6.254,4,0,285.2,0.10943,35.07,-2.3368,3,1610
216,COc1cccc(OC)c1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CC(C)=O,503,516,Yes,384.233,C21H23BF2N2O2,3.3208,-6.254,4,0,285.2,0.10943,35.07,-2.3368,3,1610
217,COc1cccc(OC)c1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CC(=O)C(C)(C)C,505,520,Yes,384.233,C21H23BF2N2O2,3.3208,-6.254,4,0,285.2,0.10943,35.07,-2.3368,3,1610
218,COc1cccc(OC)c1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CCOC(C)=O,504,520,Yes,384.233,C21H23BF2N2O2,3.3208,-6.254,4,0,285.2,0.10943,35.07,-2.3368,3,1610
219,COc1cccc(OC)c1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,C1CCOC1,506,520,Yes,384.233,C21H23BF2N2O2,3.3208,-6.254,4,0,285.2,0.10943,35.07,-2.3368,3,1610
220,COc1cccc(OC)c1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CCCCCC,507,519,Yes,384.233,C21H23BF2N2O2,3.3208,-6.254,4,0,285.2,0.10943,35.07,-2.3368,3,1610
221,COc1cccc(OC)c1C1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CO,503,518,Yes,384.233,C21H23BF2N2O2,3.3208,-6.254,4,0,285.2,0.10943,35.07,-2.3368,3,1610
222,COc1cc(OC)c(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)c(OC)c1,CC#N,501,513,Yes,414.259,C22H25BF2N2O3,3.2508,-6.272,5,0,307.46,0.13403,44.3,-2.3368,4,1979
223,COc1cc(OC)c(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)c(OC)c1,CC(C)=O,503,515,Yes,414.259,C22H25BF2N2O3,3.2508,-6.272,5,0,307.46,0.13403,44.3,-2.3368,4,1979
224,COc1cc(OC)c(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)c(OC)c1,CC(=O)C(C)(C)C,505,517,Yes,414.259,C22H25BF2N2O3,3.2508,-6.272,5,0,307.46,0.13403,44.3,-2.3368,4,1979
225,COc1cc(OC)c(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)c(OC)c1,CCOC(C)=O,503,511,Yes,414.259,C22H25BF2N2O3,3.2508,-6.272,5,0,307.46,0.13403,44.3,-2.3368,4,1979
226,COc1cc(OC)c(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)c(OC)c1,C1CCOC1,506,517,Yes,414.259,C22H25BF2N2O3,3.2508,-6.272,5,0,307.46,0.13403,44.3,-2.3368,4,1979
227,COc1cc(OC)c(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)c(OC)c1,CCCCCC,505,520,Yes,414.259,C22H25BF2N2O3,3.2508,-6.272,5,0,307.46,0.13403,44.3,-2.3368,4,1979
228,COc1cc(OC)c(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)c(OC)c1,CO,503,515,Yes,414.259,C22H25BF2N2O3,3.2508,-6.272,5,0,307.46,0.13403,44.3,-2.3368,4,1979
229,C(/C=C/c1ccc(-n2c3ccccc3c3ccccc32)cc1)=C\c1ccncc1,CCCCCCC,360,382,Yes,372.47,C27H20N2,6.341,-8.584,2,0,302.94,0.05889,17.82,0.39456,4,2595
